id,type,is_sar
e8a29848,0,0
733cf5c3,0,0
ca0da953,0,0
1070ef37,0,1
e2140b24,1,1
b91c1a4e,0,0
24fbd966,0,0
8481b363,0,0
5c6c4caa,1,0
eae7196c,1,0
7f1cdf2c,1,0
3a6b2a3c,0,0
e40efbfb,1,0
02044f3c,1,0
a50dad47,0,0
40c671aa,1,0
556351c3,1,0
fdde03a5,0,0
a6f717c9,0,0
0a6e68e5,1,0
c7c856d9,1,0
91bc9c27,1,0
a02a2693,1,0
e23eb468,0,0
74549288,1,0
f8d7f821,1,0
dd464dcc,1,0
ea360f81,1,0
faa1e4dc,1,0
faddd4fd,0,0
58d80e94,1,0
3f3c38e2,0,0
c5069531,1,0
0863245d,1,0
03ca0c81,0,0
c6ce03f2,1,1
ffc288ac,0,0
02214d91,0,0
b5b6f6cb,1,1
3cd19c99,0,0
12cf94c2,0,0
b16ff7ed,0,0
93df5fae,1,0
2e87b982,0,0
868ffb90,0,0
76f12814,1,0
f28b223b,1,0
0f7e033b,0,0
46c85c47,1,0
de2b0b44,1,1
68a8dccc,1,0
814578a8,0,0
e1bfd83d,1,0
fd89aa8c,1,1
ceec8c3a,0,0
67305453,1,0
cac1c251,0,0
9e88473d,0,0
fb1904f6,0,0
c49257a7,0,0
1da15e1c,0,0
9d1d379e,1,0
a7b34e72,0,0
ad360326,0,0
db0a27f0,1,0
a45446da,0,0
d9dada38,1,0
5c98334c,0,0
2e70dacc,1,1
17d0b04d,1,0
cfbebda8,1,0
29210ff1,1,1
f88cb061,1,1
3a24e863,0,1
585ba189,0,0
f6b07a80,1,0
770e77e8,0,1
658b5e23,0,0
9e6a8232,1,0
5d6ead39,1,0
29402fac,1,1
78cf4797,0,0
54a6a46b,1,0
a95afe1d,0,0
11da2f20,1,0
fadff075,1,0
a99f7f2e,1,0
7a5dca26,0,0
a732818f,0,0
50a77f24,1,0
9aa64238,0,0
6611a590,0,0
40bb5f90,1,0
90e61e63,0,0
eee9854a,1,0
290cddf2,0,0
0918b0ff,1,0
4b57ddf6,0,0
3759f7b9,0,0
2eb43873,1,0
3902a225,1,1
d7a317f6,0,0
6f45b16b,0,0
55d5d4f0,1,0
4fd259ca,0,0
2083da64,1,0
e2f5fa8e,1,0
c6917988,1,0
b80ada10,0,0
ca80567c,1,1
5bac1f69,1,0
3daf1ddf,1,1
25c5a8e8,1,0
b46da236,0,0
fdd005a2,1,0
602ee767,0,0
47af5c89,1,0
3298630d,1,0
f305041e,0,0
8534e37d,0,0
71b478ab,0,0
b149eda2,1,0
f538e8ae,1,0
f56bff3d,0,0
ea0a66ba,1,1
e18e3c44,1,0
f80b5ac3,0,0
745cec7b,0,0
c4975598,1,0
b443a8ad,1,0
52316ce1,0,0
99ce841d,1,0
d244ab3b,1,0
81969312,1,0
9d56bb9a,1,0
ed2b4c9c,1,0
e6a3d849,0,0
ec921ba9,0,0
026a761a,0,0
27cd9caa,1,0
fa77b34c,0,0
0c071410,0,0
7914df4f,1,0
37e99f0c,0,0
2f5298a3,0,0
4f6da6af,1,0
367d3dcc,0,1
8cd52ad4,1,0
6f4b3e09,0,1
067446b9,0,0
6a9a7f63,0,1
61ed3211,0,0
6b6131ef,0,0
e3c3e63c,1,0
706ec8bf,1,0
8c76c005,1,1
b85b0d6b,1,0
242efbcb,1,0
48f5c052,0,0
28bd32d3,1,0
a2779c3d,1,1
7ad0db5b,0,0
dae83571,1,1
9f535234,0,0
e39c62e7,1,0
f3763f08,1,0
ad5250bf,1,0
8a988273,1,0
761dd4db,0,0
829f9489,0,0
fbdab2fa,1,0
7733d8ad,1,0
45930115,1,0
4bbf1bd7,0,0
6d0ad034,0,0
69fb59b7,0,0
f388cc0f,0,0
7dc400c5,0,0
3fa39161,1,1
371d37d3,1,0
3ffccfe8,0,0
f4a935e4,1,0
278e2e02,0,0
3fefa471,1,0
99af2455,1,1
62427b5e,1,0
dfcff3fd,1,0
af870bd2,1,0
027a08a7,1,1
3b0601f5,0,0
24555d75,1,0
cc92d9fd,1,0
27c3c6dd,0,0
3fbc4b39,0,0
99cf5df5,0,0
0b6a955b,0,0
e0efdedf,0,0
3ba5e595,1,0
5134ca84,0,0
857b2104,0,0
0fc967ad,1,0
a89f3eeb,1,0
d3f56289,0,0
011adf76,1,0
1fa619af,0,0
6ca84f24,1,0
2faadc2b,0,0
050f11f9,1,0
2d35b8ab,1,0
67803f56,0,0
8c07e519,1,0
cdba59c5,1,0
0d004f92,1,0
e7ec7bdb,0,1
bc2305fb,0,0
0a972b3b,1,0
6936efd0,1,1
7d0bcfb6,0,0
5934198a,1,0
085b2c81,1,1
c9d4d701,1,0
970b369b,0,0
43763240,0,1
c5ca6dd5,0,0
acfa59df,1,0
a86ce186,0,0
bf3619f4,1,0
fc859441,1,0
6244d0bc,1,0
2f784819,1,0
75e9a366,0,0
d522561e,0,0
d8cc0078,1,0
0fb43fef,1,0
a748d074,0,0
7f464f12,0,0
faffebab,0,0
eefc0633,0,0
432d6677,1,0
2f0ac9ac,0,0
c5c366de,1,0
c5cb963e,0,0
6d7210e2,1,0
a50a834b,1,0
f330f59c,0,0
859179e4,0,0
1b12f2e8,0,0
b4effd94,1,0
31a9cf15,0,0
ef2d326a,1,0
0844a3d5,0,0
14367ae9,1,0
97c5c7e4,1,0
c4c7a492,1,0
9e68197a,1,0
c4c77840,1,0
349c2626,1,0
51b5aeac,1,0
09e58519,0,0
9f6b6b35,0,0
e8d9193d,0,0
6b8c2f66,1,0
f043dd89,0,0
13ac881a,0,0
1a970be4,1,0
76c46d51,0,0
e9b8bdec,1,0
f82eaa62,1,0
6d9d3784,1,1
4d90fbd0,0,1
982a1e97,1,0
9221c15d,1,0
d2dd1132,1,0
cd7b7c41,0,0
dd163631,0,0
5e18d856,0,0
6b065cd1,1,0
361f6dc8,1,0
fbd8ccd8,0,1
50395944,0,0
c5803769,0,1
c7e6d7e6,1,0
22883c98,0,0
3390a9a4,0,0
1247758f,1,0
2144d94c,0,0
19b0ff01,1,0
729cd6b8,0,0
94550cca,1,0
768bc778,1,0
63680a7c,0,0
73f79afd,0,0
32d48154,1,0
fc4309f5,0,0
571b034e,1,0
9cac6805,0,0
d5992a3e,0,0
970d5020,1,0
ee4dc24f,0,0
9f318c58,1,0
6adf6f51,0,0
b3edc11a,0,1
b052dd84,1,1
65ab2f44,0,0
9704c20b,0,0
090f42e3,0,0
13e87113,0,0
767b27a3,1,1
fd2221bf,0,0
29b6c5b3,1,0
05b65a91,0,0
63cd35a1,1,0
096bf065,0,0
467b6e28,0,0
95c0080a,1,0
09c63307,1,1
9b5f2caa,0,0
df01b020,1,0
d9768d01,1,0
98f5e5d2,0,0
f9f93192,0,0
87634bfd,1,0
e978de8f,1,0
3691c3a5,1,0
e240867f,0,0
65f51e79,0,0
4d2acd5a,1,0
a0bf14c7,0,0
746acb52,1,0
287790a0,0,0
8b061bc4,1,0
4a902e0b,0,0
303323ab,1,0
915f63a7,1,0
bb08f494,0,0
acf792fe,1,0
4da7708b,0,0
76fbbe00,1,0
055e5a6d,0,0
f1f280cf,1,0
f0ec3b9f,1,0
4adc19b7,1,0
e184e7e9,0,0
e0cfdafd,0,0
e0d04ba9,0,0
96bb9bc9,1,0
59ce966a,0,0
f6063be8,0,0
37ff36ae,1,1
6704eaa7,0,0
08e06037,1,1
cdd92a6a,1,1
50348fa2,0,1
56c7e144,1,0
10506446,1,0
49154c11,1,0
22e5547d,1,0
ef132e1b,1,0
ea7a4f4e,0,0
3ea087b2,1,0
77c42742,1,0
1adf00f5,1,0
2827c660,0,1
e3d0f3a1,0,0
72360ff5,1,0
4a4eb75f,0,0
71a35633,0,0
d69b760c,0,0
28ec324b,1,0
119393fb,1,0
09de2400,0,0
5c53a692,0,0
388ce1c6,0,0
4da01252,1,0
2747d2eb,0,0
0f8041a8,1,0
20a643bd,0,0
ba5a6820,1,0
b0248926,0,0
db91e7f9,1,0
983e430c,1,0
d4d531e1,1,1
17d1b085,1,0
461c58a6,0,0
edb8fbf1,1,0
0710820f,0,0
09b16b58,1,0
26e56dc0,1,0
0ba25b05,0,0
b9ed5873,1,0
fc2db63a,0,0
007f76dc,1,0
a837a4cc,1,0
641aca2d,1,0
f8388bc5,1,0
1147e707,1,0
94c2581a,1,0
ed2b4497,1,0
19c0f6f7,0,0
85b675d5,1,0
cba90415,1,0
e6435197,1,0
240d8397,0,0
f1fb1bad,0,0
a30b282a,1,0
ae2757cf,0,0
b7d850c8,0,0
21bdfb71,1,0
57a754f8,1,0
feb9939e,0,0
49000854,1,0
6152f53b,0,0
976a47de,0,0
434b19d9,1,0
34ac444c,1,0
803aeb4f,0,0
7857a0de,1,0
18f9d1c9,1,0
9b48182e,1,0
8db77e2a,0,0
d40c9dfe,0,0
27d0f368,1,0
3fcbfffd,0,0
c434d818,1,0
97b145d1,1,0
5ad283de,0,0
276f4939,1,0
dfde4d62,1,1
0d072d94,0,0
355a7e27,0,0
a16e812d,1,0
4bef3759,0,0
4471c138,0,0
ea0e0a9b,1,0
708fef73,1,0
5a218edb,0,0
4580850b,1,0
117e041f,0,0
f12c5371,1,0
d14f8173,0,0
58986dcf,0,0
3a73aa6e,0,0
648677b2,1,1
62c9cd29,1,0
24eac496,0,0
8b48b701,1,0
936aa494,0,0
344ba0e2,1,0
5441fc93,0,0
038929e0,1,0
4a4be126,0,0
7cb0a0ca,1,0
053ddd82,1,0
b5516803,0,0
0019b8d0,0,0
f6005d5c,1,0
9331e5c0,0,0
d1e2cc07,1,0
f0faf79b,0,0
3ecbda2f,0,0
d58a67d8,0,0
94905b67,0,0
682f82b2,1,0
63db6466,0,0
66240789,1,0
394ebbe1,0,0
f7942c7d,0,0
18b54b15,1,0
312010db,1,0
34789756,0,0
b4cdc1cd,1,0
0081b086,0,0
26328ad4,1,0
c5bbdf9b,1,0
0befa0b1,1,0
27197412,1,0
974a0935,0,0
5bc465eb,1,1
7dd62ce6,0,0
032b323d,1,0
8299bb39,0,0
6e47fad8,1,1
2aa0fffb,0,0
ea65a6f5,0,0
5807c25c,1,0
dc49a1e7,0,0
1c47f378,1,0
9331d6cf,1,0
0f0028c1,0,0
2f361981,1,0
f2dce2c6,0,0
f8d6b1f8,1,0
5c35a9b7,0,0
60c3699f,0,0
6999c7f0,0,0
18bf639b,0,0
edc452e7,0,0
3275efbf,1,0
b2a37b2f,0,0
be14de15,1,0
19d05ee4,1,0
edd05e63,1,0
c9b37d46,1,0
1c0a4984,0,0
a37eba91,0,0
29e3bff9,0,0
825b5916,0,0
94e840b7,1,0
0945ac0a,0,0
9bb8472a,0,0
ef7ca6b6,1,0
42bea305,0,1
b80248d9,0,0
2f809b0a,0,1
ee13dec9,0,0
7c15af9d,1,0
e91c7bd7,0,0
28847074,0,1
bbe224bc,0,0
53164d8e,1,0
7ec5f1b3,1,1
d89f5d81,0,1
8ac3a294,0,0
814812b7,0,0
0e091421,0,0
565b3189,1,0
431891a5,1,1
e15b8332,1,0
7af74e9c,0,0
59ae44fe,0,0
e6465074,1,0
c88ec6ca,0,0
a2b8b877,1,0
e4f5199a,0,0
be72b0db,1,0
e9fc62a3,1,0
d33fe787,1,0
6f2cf840,1,0
9d15b086,1,0
d102d361,0,0
bb537c0e,1,0
ab4cf62e,1,0
7ff3da29,0,0
0a86e002,0,0
32c86c99,0,0
01fa1d01,1,0
28b8b164,1,0
c462b032,0,0
40583f99,1,0
993b150f,1,0
235a1bba,0,1
66c1d944,0,0
2cf25e99,1,0
8e2b82f9,0,0
82deddcc,1,0
af0f1684,0,0
31968b6a,1,0
a6ed010a,1,0
cc1ee532,1,0
56433dfe,0,0
a8f7adc4,0,0
32492018,0,0
7cc464fc,1,0
226e947b,1,0
0e94cbb4,0,0
218320b9,0,0
23c3862c,1,0
2f771e1f,0,0
c2446700,1,0
0edb10de,0,0
86bfdb9d,0,0
fa68d325,1,1
3cc79cda,0,0
243275a8,1,0
7c71cc8a,1,0
e299f36b,0,0
66e36266,1,0
9cece6a5,0,0
fa7a311a,0,0
bfa82a3e,0,0
08c7d1fd,1,0
809ce967,0,1
1b84a554,0,0
0bfc55e3,1,0
4da9acd3,1,0
c39be874,0,0
239c1a3a,0,0
472ff37d,0,0
78b0f258,0,0
c1e88a7c,0,0
9d324b1d,1,0
be2af18a,1,0
31104563,1,0
2a25029c,1,0
edba4444,1,0
5ab5d7fa,0,0
b3d7eb06,0,0
253e69d0,0,0
7a018ed5,1,0
51a3ce16,0,0
ca3b767f,0,0
426357ed,1,0
0728a622,1,0
3ddb88a3,0,0
c10d84c2,1,0
5a55a703,1,0
9a0da8ec,1,0
6b910c8a,1,0
face1da0,1,1
762c3dec,1,1
254576ed,0,0
2a60ec06,1,0
26c490c7,0,0
d1336159,0,0
2b0cdc1e,1,0
83d038a6,0,0
ae2bf574,0,1
7861f431,1,0
8d250fd5,0,0
867ed709,1,0
0acd3b82,0,1
27a9df1a,0,0
bc205d5e,0,0
90f43311,1,0
70351466,0,0
aa58cb16,0,0
39e45b58,1,0
a48b98dd,1,0
44a1a06e,0,0
b93035ea,1,0
94a46062,1,0
23ec6707,1,0
3c9aa00d,1,0
e0d22152,0,0
f55fcfa8,0,0
714fb754,0,0
86c685a8,1,0
9ddc15ef,1,1
37419f08,1,0
a8faa2af,0,0
46e44633,1,0
a3f4346e,1,0
c733200f,1,0
c9468e04,1,0
851a960f,0,0
353d3c75,1,1
1ca091c3,1,0
15d1a32f,0,1
889012e5,1,0
4162a103,1,0
b7c3ee5f,1,1
f5b44704,0,0
d8a69867,0,1
993498fe,0,0
48981d11,0,0
1dcf08ae,0,0
69d6f776,1,0
cba334a8,1,0
bfa45801,1,0
fcfbf5a4,0,0
56629db6,1,0
1cf25adc,0,0
77abbb69,0,1
071d9995,1,0
e33c5acc,1,0
2a121d93,1,1
ae0f119b,1,1
b791803f,0,1
f0b61d53,0,1
16e4a251,0,0
db227cec,0,0
8cb3bd3d,1,0
550a7209,1,0
bcc01401,0,0
7f740949,0,1
0fa411b6,1,0
aef98ca2,0,0
cb73ab08,0,0
7386b3ee,0,0
1cd47699,1,0
71662487,1,0
54432161,1,0
b6303358,0,0
4a230457,0,0
c3c61655,1,1
4c97d374,0,0
a2be15eb,1,0
48b176a0,1,0
6d42b85c,0,0
33c14374,0,0
a6a95c58,0,0
6c318b90,0,0
5d6623ea,0,0
76888a41,0,0
913bd2f7,0,0
a28f7768,0,0
341154a8,1,0
8bb3b1b6,0,0
12467470,1,0
4bdf4372,1,0
1cd78b8f,1,0
e93d397e,0,0
57f28f70,0,0
95c3bbc9,1,0
a4d1f738,1,0
1cbdefea,0,0
faa093ec,1,0
0be76cf2,1,0
a8081749,1,0
34d6a8c6,0,0
1114b3e5,1,0
80a39adf,0,0
ddeab948,1,1
3198726e,1,0
9ef4ed0c,1,1
d4ec0298,0,1
5f2a1de0,1,0
8dda866b,0,0
45f48445,1,1
01fc1b0c,1,0
11edd6e1,1,0
7f7f31e3,0,0
98414cba,0,0
e32ffe1f,1,0
35417c1f,0,0
2ffd748d,0,0
bf0438c5,1,0
1439e502,1,1
69a67028,0,0
7ab8c5d8,0,0
b2fea493,0,0
da456b8d,0,0
d4410a8a,1,0
c9f71d9a,1,0
3df4124f,1,0
b621c54f,1,0
2583f7eb,0,0
ca9bb1e3,1,0
ac8f7d89,0,0
0a7f6a85,0,0
dc6ed41b,1,0
20b2098b,1,0
867df0cf,0,1
2421735f,0,0
dc6cd07f,0,0
74dfb786,0,0
2d167487,0,0
b6a2474e,0,0
01ce75bf,0,0
504055c4,1,0
ef837d61,0,1
aa98bb41,1,0
f05f558a,0,0
1b710efa,1,0
a0fe9140,1,0
3ab5d544,1,1
fcbdc6bb,1,1
d0df3da8,1,0
ff3014ea,0,0
454bacce,1,0
bb436998,1,0
02e45747,0,0
c8581eb1,1,0
1c4f6995,1,0
6105f549,1,0
497da95f,1,0
76b8a804,0,0
fffc03be,1,0
8cff3a64,1,0
d4473c86,1,1
93ebc012,1,0
3d73cc54,1,0
3fe55001,1,0
987b2028,1,0
47dec4e4,1,0
ec345250,1,0
38b32b10,0,0
857446b3,1,0
61728d5b,0,0
e074bb58,0,0
42ca5e21,0,0
86f706a9,1,0
3953446d,0,0
024edc82,0,0
bd182e61,1,0
9f67b4b9,0,0
9a118f8d,1,0
ac7ed335,0,0
d9bfbfbf,0,1
5733cfb6,1,0
29ba67fa,0,0
6efac173,1,0
e81a4bfb,0,0
cf55ba3d,1,0
c448ca96,1,1
653ddda4,0,0
8d43f5aa,1,0
fe2c3551,0,0
5b3462b4,0,1
56ee8094,1,0
c4090e5f,1,1
0bc6d3f3,1,0
aa11e6b2,1,1
e432ac54,1,0
60e810d8,1,0
47aa4344,1,0
bd1cc332,1,1
8baf28a4,0,0
c9b3be21,0,0
238bf20f,1,0
e40eafce,0,0
eb0bd07f,0,0
aef3698d,1,0
aa277c1d,1,0
96be4b20,1,0
8793a1e8,1,0
f9d11b91,0,0
37b32b09,1,0
5f455a1c,1,0
69899f12,0,0
af53f1cc,0,0
bc684522,1,0
36d4e7b2,0,0
ef2251d3,0,0
a57ed091,1,0
15765209,0,0
7e0ace55,0,0
b73ea6b0,0,0
35678e98,0,0
bf3223d3,1,0
90bcf73f,1,0
0ae2b339,1,0
2a5ec973,0,0
5fb64529,0,0
fba60ee0,1,0
a2969ca3,1,0
35414fa4,1,0
addb653e,1,0
a9e709af,1,0
83eafde0,1,0
a2ba11af,1,0
666db43c,0,0
9eac4ee0,0,0
79d397ba,0,0
8950e611,0,0
ab895432,0,0
be8a0e7c,0,0
486c41f7,0,0
7612e755,1,0
767611f8,0,0
a4823aaa,1,0
912fcce4,0,0
ad0837f5,0,0
4406a777,0,0
dc63199f,1,0
4114606c,1,0
b9007cb6,1,0
2f074149,0,0
a2727dda,1,0
6faba3ea,1,0
553c3d54,0,0
62391e57,0,0
751ff144,1,0
2dea10c0,1,0
308d1047,0,1
30b22714,0,0
6c19333b,1,1
df547018,0,0
f0f54228,0,0
374407dc,1,0
e2f8604c,1,0
2b0eb36d,0,1
83f8a741,0,0
24234887,0,0
987eafc7,0,0
7ab7879c,1,0
40aa0eb6,1,0
83b320a3,0,0
970c9a3d,1,0
f6e18d6c,0,0
01ce3306,1,0
86585759,0,1
1e359bca,1,0
c197f032,1,0
eecddfe0,0,0
93063363,0,0
a5746f44,0,0
3f105a39,1,0
bdd38d6a,1,0
a99cffb8,1,0
abb3f7bf,0,0
5699e33f,0,0
e89984f0,0,0
f835dc2c,0,0
c29f2b35,0,0
7ac91a43,1,0
7a464419,0,0
320db744,0,0
84d1f00f,0,0
2642dbb7,0,0
9d0a627f,0,0
d74bf4cf,0,0
2d611d89,0,0
b5aefde1,1,0
d9e50c40,1,0
e8f3ad8d,0,0
e0444810,0,1
e33f39d6,1,0
75178e11,1,1
73ce4a73,1,0
eec58f3e,0,0
af118312,0,1
24561331,1,0
2a348960,0,1
fb2c4271,0,0
c679cffe,0,0
f10bd2e0,0,0
f203e485,1,0
b7c2689c,1,0
d2ba6cd8,1,0
00498ec2,1,0
8542e2f5,1,1
daef623d,0,0
ee427506,0,0
c9dbd3ae,1,0
b71a70d8,0,0
d24ba158,0,0
2733397c,1,0
374bc376,0,0
83503e7f,1,0
4cdb51ff,1,0
7c2a8c6d,0,0
4f264507,0,0
333ec075,1,0
7fe3670d,0,0
e0a0d397,1,0
57a89b0a,1,0
ba305a4f,1,0
7c43c3fd,0,0
80d9b37e,1,1
e1e05c42,1,0
0f26cbf2,0,0
eee11f80,1,1
70d5121a,1,0
4f7ee796,1,0
9cfd07b3,1,1
0f7352b8,0,0
ea80e43e,1,1
4dda30e8,1,1
95b5d9fc,0,1
7a7bdcd6,1,0
26ae9939,1,0
febf6e76,1,0
0d7cfe0d,0,1
c7c8fa80,0,0
b610d4a4,1,0
fece20ad,1,0
c5e9fdbc,0,0
3459692d,0,0
9994c938,1,0
ac42d3a0,1,0
e953da70,0,0
591912fa,0,0
ee80406d,0,0
d03bb797,0,0
97702e1c,0,0
ac983884,1,0
b198531b,1,0
3392e412,1,0
11c10326,0,0
6aacf1eb,0,1
af1649ec,0,0
0d778736,1,0
81231d09,1,0
64ffe866,0,1
147932b5,0,1
e1909f99,1,0
0a9c3b4f,0,0
2fd740da,1,0
9e8ae30a,1,0
9ee64562,1,0
19a30f23,0,0
34382592,1,0
a6e10c06,1,1
aeca7ce2,0,0
4cbcb34b,0,0
e22e09dc,0,0
9e8608a9,0,0
a868a68b,0,0
c8defa66,1,0
f37e2cfd,0,0
b87ff1da,1,0
1420a504,1,0
6c04b0ad,0,0
a67aeac6,0,0
19c2da7b,1,0
22b7cdfe,0,0
4ca95d8c,0,0
0dd14cbd,0,0
dcf7f4e5,0,0
b4845037,0,0
fbcfe4e9,1,0
f75b7ee0,0,0
4c3a8766,0,0
20b7d3df,1,0
d45e87e4,0,0
ad8c3352,1,0
5a9914da,1,0
2e1d3839,1,0
e67f35bf,0,1
1ec94ab9,0,1
1c3072ea,1,0
72807a65,1,0
9b4f5d8f,0,0
f61ca3fc,1,0
af4d7fff,0,0
1780196e,0,0
0e9511df,0,0
d09e2b75,1,0
3c9d931a,1,0
16cda7f6,1,0
8dc549d0,0,0
5cd91f24,1,0
e9c875e5,0,0
07879513,0,0
f6dbc510,0,0
4a9e0860,1,0
a25b569d,0,0
a77174ba,0,0
a5c9f59e,1,0
29b11dfb,1,0
35c5e9bc,1,0
01b4b6a6,1,0
b9c22611,0,0
e6c76032,1,1
a1ccfb71,0,0
6c344249,0,1
bd0d68cb,0,0
1b70a6ff,1,0
fc5f3366,0,0
9291fb86,1,0
0be7b74d,0,1
baf417e6,0,1
ade6c12a,1,0
bf7d296b,1,0
e8a60aea,0,1
fde7dff0,0,0
c6a2e5fd,0,0
dd4863de,1,0
385afb8b,0,0
9ed3d9e3,0,0
95453e1c,0,0
b5b02902,1,0
2bc2e842,0,0
58517cf0,1,0
6c159141,0,0
966e6c4b,1,0
734a3e9c,1,1
0679558d,0,0
aa8d7b89,0,0
85721c30,0,0
81c722f9,0,0
f005d28a,1,0
4c5b8aa7,0,0
65b7c88d,1,0
86df8a19,1,0
6556fce7,1,0
2f3f8e1b,0,0
383a337d,0,0
c0f5e227,0,0
0c003f3d,0,0
5dfca52b,1,0
5d63f4e1,1,0
caf83f9f,1,0
f8e87232,0,0
8d34a27f,1,0
2b9deb4e,1,0
24a1360c,0,1
67ff08b3,1,0
671fe9d0,0,0
a2477f0b,1,0
24bfbd23,1,0
498f5a4a,0,0
b053eece,1,0
411539e8,0,0
63ab6e93,0,0
83a6e182,0,1
a86eaae8,0,0
45e43f02,0,0
6fdbe27b,0,1
5aae5f9f,0,0
63939fd1,1,0
1f0f48a0,0,0
872a0b0f,0,0
001dcc27,1,0
23b86c6e,0,0
9cbb29ab,0,0
7225f7f5,1,0
8614a3bf,1,0
19bbdf6f,0,0
9aca57cb,1,0
0e22b883,0,0
c29150c5,0,0
babaa2e1,0,0
a07dfa7b,0,0
706fab6d,0,0
0120f63d,0,0
b058d93b,0,0
1f669ada,0,0
d701a6af,1,0
78688265,1,0
445bb707,0,0
d7146f47,0,0
adf0c5db,1,0
3b575b23,0,0
bb170697,0,0
20b62149,0,0
8c3d919d,1,0
974b03ae,0,0
16af225c,0,0
b8dc5680,0,0
7e8c8d15,1,0
a87a051f,0,0
0ef36fcd,0,0
34afd4f6,1,0
085f7a7c,1,0
661ecc2c,0,0
97a8321f,1,0
0e4967ea,0,0
8ed84c70,1,1
e1ce3db8,0,0
fb390a07,0,0
119b3af9,0,0
f9f4f24a,1,0
f094761d,0,0
4f3d434b,0,0
190e6c3b,0,0
79c84956,0,0
263fcb2f,0,0
c219d4e3,1,0
7fbf6dbb,1,0
a97660af,1,0
7988b79a,0,0
13f24438,1,0
39f0d5ec,0,0
52430919,1,0
fd57b5e3,1,0
ba2a32be,1,0
608698d5,0,0
a5025e96,1,0
3d1dfd9c,0,0
8c5e390f,0,0
422f3e87,1,0
81238b1b,0,0
87b0f444,1,0
16e1ca94,1,0
f585e7f3,0,0
7df2305b,1,0
41621e69,1,0
be6488ce,1,0
4f2ba3e7,1,0
927f7dbf,0,0
ff34a03c,1,0
a68c810a,0,1
a201f6d5,1,1
add76e9a,1,0
2318c754,0,0
7ff6303e,0,1
404077bd,1,1
bb915302,0,1
626c5adc,1,0
eeab501e,1,0
9154ca7c,0,0
b3a1cc4e,0,1
0de21838,0,0
561737eb,0,0
acae5ccd,1,0
3d61365c,1,0
b563328b,0,0
8e89f0b4,0,0
ab37133f,0,0
70f77ce6,1,0
293e2626,0,0
00fc0af3,1,0
f86c3668,1,1
0d34337c,0,0
fefc877e,1,0
4ffe24da,0,0
160af15a,1,0
8f410093,1,0
69b0a009,1,0
f3108487,1,0
243ffa3c,0,0
6107e0c9,1,0
9cc16ca5,1,0
8f452a18,0,0
90b603f7,0,0
08625afd,0,0
01c78b35,0,0
adc76a5b,0,0
f9ba5fcf,0,0
39bd5dc6,1,0
334eb3ef,0,0
4a1c2abc,1,1
8c0d3e73,1,1
8b538aeb,1,0
b937769b,1,0
67791c1f,1,0
2a55959a,1,0
88a0d37e,0,0
aab58a59,1,0
35c2f5ff,0,0
a1b95ce1,1,0
615a672d,1,0
9a878f24,0,1
0dba6bc7,1,0
d85de509,1,1
1732c719,0,0
0dd3b049,0,0
5cb6a719,0,0
24cd2e38,0,0
0f3e7385,1,0
17f3385c,0,0
021edc92,1,0
e30f6722,0,0
b0b03585,1,0
8bed964e,0,0
c2a55477,0,0
ed9d55a5,0,0
e7c4d140,0,0
4a04631e,1,0
1212cc8a,1,1
1e27cd8f,1,0
d5072a92,0,0
693faaf6,0,0
ff8a31da,0,0
7a588265,1,0
4ba8f0fe,0,0
871b171a,0,0
d7b06383,0,1
f33c3ebe,0,0
d611d547,0,0
d66db0a0,0,0
c7d9be75,0,1
fea6c244,0,0
a64e6f4d,0,0
9fda2b2d,0,0
dd8f6b34,1,0
50fa0726,0,0
85744a43,1,0
4fdcf0b1,0,0
5769e09d,1,0
76d110db,1,0
5aa2832e,0,0
2fc704d8,1,0
ea40465c,1,1
31564ca7,1,0
27a19658,1,0
8dbb7f29,0,0
95e12f9d,1,1
22f13fd8,0,0
7560c819,0,0
d1c5bf08,1,0
a48f583a,0,0
f115df57,1,0
c1ac52e7,1,0
9dff007b,1,0
766f762c,0,0
05fa4b60,0,0
1db4d64d,0,0
eb7803a5,1,0
5ff8a1e3,0,0
ea2d2fd9,0,0
9edd46d8,1,0
17db1ddc,0,0
38caf6b6,0,0
7dedfd9f,1,0
3600c902,0,0
bdafd10f,1,0
17750203,1,0
23a375f2,1,1
3fe12c2e,0,0
353c1253,1,0
309ccbb4,1,0
266ff43c,0,0
afe01c18,0,0
2770c0d4,1,0
053485ef,1,1
82b56d33,1,0
7ad6143e,0,0
82624d5f,0,0
caf06626,1,0
f39614ba,1,0
94405fbd,0,0
8227f0f4,1,1
d22645eb,0,0
4c110f0f,1,0
e723848e,0,0
e48f776f,0,1
112ccfaa,1,1
9549ca56,0,0
9e219708,0,0
58e551da,1,0
be3416d2,1,0
c78ae8e5,0,0
68a5dacc,1,0
65c9407b,0,0
044f416b,1,0
649830eb,0,0
57bc69ca,0,0
e44f2066,1,0
f83379c3,1,0
e08608ed,0,0
b17110d0,0,0
3e5fa188,1,0
5d6708b7,0,0
cd0d7e5c,0,0
68fc8272,0,0
8b422002,0,0
89d45ec5,1,0
9604caf2,0,0
c8586176,0,0
048319e9,1,1
70ac70a3,0,0
5f845659,1,0
c2ee0549,0,0
6bc0f307,0,0
d284617c,1,0
a57f8260,0,0
f5e71c24,0,0
0417ee59,0,1
d5cb6759,1,1
964e12af,0,0
a2a754ec,1,1
1a5cfd60,0,0
56c13200,0,0
bdfbbc40,1,0
