id,type
766f762c,0
05fa4b60,0
1db4d64d,0
eb7803a5,1
5ff8a1e3,0
ea2d2fd9,0
9edd46d8,1
17db1ddc,0
38caf6b6,0
7dedfd9f,1
3600c902,0
bdafd10f,1
17750203,1
23a375f2,1
3fe12c2e,0
353c1253,1
309ccbb4,1
266ff43c,0
afe01c18,0
2770c0d4,1
053485ef,1
82b56d33,1
7ad6143e,0
82624d5f,0
caf06626,1
f39614ba,1
94405fbd,0
8227f0f4,1
d22645eb,0
4c110f0f,1
e723848e,0
e48f776f,0
112ccfaa,1
9549ca56,0
9e219708,0
58e551da,1
be3416d2,1
c78ae8e5,0
68a5dacc,1
65c9407b,0
044f416b,1
649830eb,0
57bc69ca,0
e44f2066,1
f83379c3,1
e08608ed,0
b17110d0,0
3e5fa188,1
5d6708b7,0
cd0d7e5c,0
68fc8272,0
8b422002,0
89d45ec5,1
9604caf2,0
c8586176,0
048319e9,1
70ac70a3,0
5f845659,1
c2ee0549,0
6bc0f307,0
d284617c,1
a57f8260,0
f5e71c24,0
0417ee59,0
d5cb6759,1
964e12af,0
a2a754ec,1
1a5cfd60,0
56c13200,0
bdfbbc40,1
b9997493,0
404f485d,1
e0a87143,1
6e5b2b40,0
50e4f0e1,1
5d893bfb,0
4859d143,1
699e6c35,0
e3f8651a,0
b7bae66e,0
43b576f9,0
f49dea03,0
1790920e,1
a7f24eb0,1
85c2e246,1
e38cd854,1
fdbb1adc,0
8631a07b,0
4aa253b3,1
6aa857df,1
afcdcf38,1
02702cf0,1
8cd1adad,1
33eaf7d2,1
e2a5fea8,1
febdf5ee,0
02fc913c,1
399ea4dc,0
4b17544f,1
9063d108,0
7d6aa50d,0
56d83362,1
21758c35,1
5e51d46b,1
1e9048d3,1
4b73d171,1
30b89f1e,0
73db362b,0
8e665907,0
7962a5fd,0
a2154670,1
28265f62,1
f1c10e95,0
ae7d320e,0
9836b9f6,0
ad37ffda,1
dfd17ddd,0
4a1150e8,0
6ee2c22f,1
7e90e454,0
5a644ce6,0
75fbdd05,1
dbdf3206,0
159b06fe,1
2b52542b,0
90363bdc,0
be5a7ddc,0
22ea90d6,0
c9508595,1
9ca624a8,1
b5038f7c,0
98d8ab83,0
1705fe54,0
9330e329,0
fc11ae55,0
3fe607ba,0
dc34c867,1
f15ba6b6,0
165c5857,1
dc67eb4e,1
b60dd452,0
a7104db8,0
0806b997,1
7cb50520,1
abc254ca,1
df4676ff,1
90fc4a3e,0
d1db5340,1
01ace258,0
b0231b62,0
38be57e6,1
b20ce84b,1
8221dd5a,1
f28c2292,0
3c318c60,1
31efd9f1,0
cf85abb1,1
7e18b224,0
7f941643,0
467c863f,0
9d4ae3e4,1
1fec7f2b,0
fcf5f249,0
31becf83,1
22ded079,0
fa248991,0
addede93,0
fa6c5966,1
bd59457f,1
08e302e7,1
7519c6c4,0
7d21657e,1
7a363b2a,0
428833cf,0
f25d2e0a,0
63b7a637,1
4de8b82f,0
69632be7,0
f6879ece,0
89082339,1
81dc7b4b,1
44668b59,0
b1034a1c,1
a681a041,1
f33ceac3,1
586fd02a,0
e298aa19,1
9f289cdd,1
dd8328a3,0
8167ad6e,1
498a4e99,1
810eb020,0
9c17d9d1,1
e8eb7bed,1
ad5eca52,0
8ec65d67,0
8ca9f6da,1
ae5ee599,1
6f6673ed,1
3817fdd5,1
f0ffef9e,1
8c34e813,0
36b4b43e,0
02536db4,1
8fc6bc59,1
7ee8e124,1
fe2b5fb3,0
6f96db4b,0
1bcdc1fa,0
64939bdd,0
d730638f,0
4ff92fc9,1
8498830f,0
eb8d4f6e,1
7ddbc98d,1
0ebe3e88,0
59a2a0c1,0
3ed1d1e7,0
7e6fe32b,0
c70515c7,0
87a87038,1
6489680e,0
36949818,1
5bf5746c,0
50a12c5d,0
dbbfdb4b,0
f664b535,0
1a5543ad,1
44db8589,0
c34e48eb,1
e9bed8ca,1
739cad76,0
b52c595c,1
9d7e1cb4,1
572014da,0
216efed0,0
b29b8906,1
45fe2710,0
3ce5c84b,0
6e1bba6b,0
cc98f35e,1
5938e984,0
f50b1a96,1
dceec450,0
b5c5e45d,0
40095c35,1
af99019d,1
a3474667,0
85a3788d,1
d3f69c1e,0
12699618,0
86e7a79a,0
8fe9ccdb,0
3fe522eb,0
28727636,0
e4d20283,0
530b3fc3,1
1b9796d8,1
99e9cfaa,0
ba2c02ce,0
f1080550,0
60434c42,1
5ffb61f8,0
991cead0,1
5d1c7887,1
67d2ab78,1
d86e12f0,0
53762882,0
afe05c09,1
ac0249ea,1
bad45e6f,1
807eaf10,0
0f1834ef,0
b3fedb82,1
d0c8b794,1
5bac90bf,0
601cd1a9,1
f0f81225,1
999c8310,1
f3db71ef,0
555d0c6d,0
945b2ecc,0
81eae9bd,0
84db66ab,0
8118e000,1
5b2f3cdd,0
e6033f5f,1
e04fda5e,0
886ba81d,1
d8856444,0
064c844d,1
f1bf48a2,1
5c4dc8a7,1
6ce4f166,1
a9bdd641,1
e960082c,1
78bf8afb,1
7320c7bf,1
7c4d3a1d,0
6ef16f70,1
15e37f93,1
1f25ea9a,1
19ac9d13,0
0f168ca1,0
ecdb7796,0
2eb61bfe,0
b0aef415,0
9b3e392a,0
0b0e4bcb,0
4578cb35,0
00b19532,1
6175b622,1
590ac51e,0
7ffa0d97,1
313c12f6,1
31976e38,1
c0917113,1
c494649f,1
7859f3c2,1
6131a82b,1
ef5bb73b,1
4c13bc72,1
17a1736c,1
c21e47a7,0
1abf04d9,1
774b8bbc,1
dda0b61e,0
f4d5b0c8,0
cc8632ae,0
0d657e24,1
522120cb,1
22881a29,1
908c8fcc,0
da11106f,1
f322d041,1
397d6734,0
a25171d1,0
b7a4bb69,0
06555bde,1
fd596e48,1
7f1ca1a9,1
970aa50d,0
bdd62846,0
6ae6a7c2,1
892a6687,0
425c6058,0
da26d01d,0
5b16f929,1
caf5d2a7,1
2623a9cc,0
c2f7369c,0
ac9bad0f,1
1633e5db,0
6934e0e2,0
9c39f961,1
78186530,1
b97c8f1f,1
1951de72,1
72f9b441,1
1466874a,0
bc05d801,0
e7ba9a92,0
d63e35f3,0
fbadf0f1,1
2501139b,0
65eb3f37,1
ef3506a0,1
25431819,0
d7291c4c,1
060257ce,1
8c810415,0
c075ef6b,1
b978f631,0
48c76534,1
a1bdd967,1
6a0532c4,0
bfa4c91c,1
4f58dcce,0
f23f7872,1
255f6669,0
008e1390,1
b8f5b61a,1
cafcc594,1
142e866c,1
9f03df7f,0
6f2ff21b,0
a1c83114,0
649b090d,0
6a233d68,0
aea7a35a,0
426ddecc,1
74108fb3,1
b6c858d4,1
fa2068ba,1
3d189f6c,1
a9c6299f,0
9455b1cc,1
c25c2d0b,1
538445d1,0
51a3866f,1
95e3306a,1
7427745c,0
856d7911,0
4905d75a,1
56d87fc1,1
2f0082f8,0
b9c9ab6e,0
bd0f6ade,1
cbc9ec97,1
5ce45dac,1
96b3a5e4,0
2ea72421,0
20584ae0,1
6c863596,0
881c7b8b,1
eb8e9c44,0
b4c8388b,0
fdaa74a9,1
96a4b008,0
10683ea9,1
d83a4169,0
7b253b6a,0
9078b9d0,0
21bfd96f,0
ad9c4931,1
94f0bcac,0
3aeddc15,0
10064ba3,0
cdbc1d11,0
752bf5a8,0
cdb4b23f,0
310c4687,0
eb7bd5e1,1
31ea720b,1
9643c14a,0
a8aae193,1
c49e4635,0
851dbf15,1
2f8e5560,1
0b0bf1c7,0
93f94f27,0
7427af40,1
075d0924,1
5a2f601e,0
3db9291d,1
fafae091,0
fda0dc36,0
53e1ee46,0
b400cce3,1
624c5144,1
8b8b8bcf,0
e4f9205f,0
7b852884,0
4b5be9b6,1
8e13d63c,1
1d5e95bc,0
0b75e9a2,1
897c48b5,1
bff2e086,1
9a6cffc9,1
041ab581,1
c03b7e7d,0
aec942fd,0
e34ea03a,1
d8302250,0
7acc7f70,0
2c508905,0
005c0c19,1
1c5ff0bf,0
c6d05e8e,1
7e54affd,1
b7807d03,0
f049f738,1
eb7e6415,1
3cc53a5e,1
7fcbefde,1
53241856,1
840c406d,0
12a388ff,0
d6b19eae,1
ee8f693e,1
5d2265fe,1
e1775348,1
d3e07ed3,0
014fdab8,1
b6d0b7b3,1
33ee70f3,1
b1e1bc96,0
6c705c2a,1
90e54fba,0
9c31e964,0
e0a02564,0
be63dc98,1
011776ac,1
a9e4ecee,1
925e7611,1
58e2e508,0
4cac0145,1
eb517021,0
146672eb,1
fa9bf9b1,0
e804275b,1
467bda3e,1
7e3f30b8,1
f4c18f9f,1
e21d9629,0
fbd7e76b,1
e15364c6,0
95a68ec0,1
93ae02f5,1
40ca8e19,1
0feb3b7d,0
87038174,1
06b5c24e,0
2f506f2d,1
061a2fc1,0
79cc05c3,0
bbd756c5,1
8a44a375,0
756ace86,1
90a03c4e,0
4623aa20,1
ef581bca,0
1d8cddcf,0
90da97aa,1
643c84d2,0
d46f9f20,0
393f78bd,0
22e2dc93,1
aa13d4bb,1
2a0985b0,1
421027c6,1
5ac8f4e1,0
a07edae4,1
10b21ecc,0
21949d20,1
a3325826,0
795d8928,1
8917d232,1
6c23b810,0
ca7f1136,0
767e2d3b,0
a002efd2,0
4825bd29,0
732ba515,0
aeacab42,1
cea7f74a,0
17e29118,0
a7124665,0
9a4831c9,1
cffd1418,0
4ffe4933,1
d61a3f38,1
79c32afe,0
e816b73d,0
a841bf64,1
10bb5c56,0
48bb1afd,0
3b02d7e9,1
663a4226,1
df61ddd7,1
e4f3525a,1
0f2efe00,0
72bcdf81,1
5a12c613,1
ea70ab72,1
dac64c55,1
d8474abd,0
75a93ab3,1
76873d6f,0
cbc65660,1
877b1195,1
c8ea1f4e,0
0615967b,1
0f3c27c3,1
ac1ab0e9,1
f9089833,0
33c513db,1
15378f70,1
2048e32d,1
5303ff77,1
68aa4794,1
582f2d64,1
acf21200,1
841f7ecc,1
3ed5e5ae,1
6591624f,0
353e2730,0
163447b3,0
077b8f8b,0
9fef99aa,0
edd421d9,1
d162a0c2,0
1c6894cd,0
3a634a03,0
d095a460,0
4000f041,1
78260d13,0
c24ead0c,1
8b387f8d,1
43217410,0
aa49b0eb,0
684e5c28,0
9401fa40,0
b7f4756f,1
0e8abdae,1
328ab8d2,1
38e61f00,0
e7c49849,0
99ca35d3,1
6e103617,0
02bc34b2,1
a8340c70,1
834ef429,0
c1a863cb,0
89090589,1
53d359ee,0
e1022fa1,1
c32b2ef9,0
efca09b7,0
bdd8edbd,0
ccb2c176,0
7aad061c,0
f1d3babc,1
963e1f43,0
6a4ee03a,0
edf86b77,1
bc0ed20b,0
00aee0c0,0
485526fc,0
3e455cbc,0
661b7589,0
ef3f9abe,0
437a9794,1
52d8b9c6,1
b05dff46,0
4501969c,0
a15f13b7,0
d09dbfd8,1
2c803b2d,0
b5e16d33,0
cec90c4e,0
903cbe02,0
ff1744ec,1
b8e4c6ea,0
8e54e22d,0
aaca7cbe,0
674eaaa7,0
5c0273fa,0
6bfdc1c7,0
e452558a,0
184797a3,0
563cbd8c,1
e311bf0e,0
8e01c782,0
b2a31251,0
d7a94a14,0
8a1c26b4,1
c19809cd,1
a3351e52,1
a41974ba,1
9405082c,1
ed0ea7f9,0
e37f4a48,0
14f0e8c5,0
5c4a35db,1
e53e100c,1
33ee9dbf,1
c429be6f,0
b6cb8ffd,1
d01f9772,0
faa84b48,1
4de14edc,0
a5903eaa,1
e9916ac7,1
7085ec53,0
7134a9fa,0
3188989a,0
cc93dc71,0
ff10cdf5,1
f589245b,1
ba504e94,0
ed8ddccb,0
3f9b7991,0
d93d651f,1
30326324,1
c3f6a8a8,1
5f3e3daf,1
449a724c,0
e7010b22,0
f8dbbbc2,0
a8c5a098,1
42c82fff,0
e4e351d0,0
8d935dce,1
10b33182,1
ac38406f,0
9911a138,1
287a7fd4,0
80e982d4,0
1217b3c2,0
3b50ec88,1
9b34d454,1
733a496b,1
5f4ec727,0
680afb6a,1
7279de62,1
8c371611,1
1641713a,0
b2d1a83b,1
375238d3,1
173c11cf,0
a1f841c3,1
97db40be,1
f4f76013,0
a85f838f,0
e8c9c74f,1
4956a368,0
248a4921,1
87a2d0ba,0
9f247241,1
152326aa,0
beba2a0b,0
8d72f42b,1
c5c2f08b,1
