source,target,tran_id,tx_type,base_amt
56eaa6a7,7afc4353,799670,4,375.4
b16ff7ed,2d35b8ab,800614,4,210.35
4a1afd72,ebe1a364,801532,4,231.23
a8712c78,e3feb889,803978,4,348.21
d429553b,5cc91568,805191,4,553.76
a589d05f,67ebc1ed,805972,4,306.24
8875b125,8c510806,808110,4,142.53
5f8e2e5d,64939bdd,808801,4,590.68
4be3ca05,a2371be3,809635,4,949.86
35ca5309,fafb6f18,810493,4,607.39
9087212f,e8584916,810770,4,542.91
b0fe7e18,e6c76032,811151,4,112.19
a9c03e32,630bb175,812641,4,783.67
f70c37f7,43e028ef,815614,4,172.77
ad732204,5cc91626,815733,4,440.23
99e9cfaa,d1d717b8,816358,4,171.17
3759f7b9,896eaf11,817317,4,593.63
d24be0ed,024224d4,817403,4,558.38
f61ca3fc,d9bfbfbf,818517,4,170.59
17526da8,0c81ba35,821069,4,360.28
615a672d,01fc1b0c,821794,4,435.2
d056c787,fa1f8b9b,822110,4,165.27
bc199edf,bf51862d,827209,4,302.36
a342fe56,1258398e,828316,4,779.1
7077f863,cce822aa,831207,4,726.02
20e228b0,d5178cd3,833226,4,354.55
ace0274a,f1080550,836666,4,640.38
06344bda,e586603e,837068,4,583.43
52b952e3,e5cd7b59,838436,4,592.87
bcc01401,9ddc15ef,840315,4,701.57
f287e32c,11c10326,842686,4,772.24
01fa1d01,64ffe866,847778,4,778.77
4991f6cf,362e42e0,848310,4,689.3
edc72348,17d0b04d,849130,4,120.11
a3351e52,72bcdf81,849543,4,110.3
dfa265c7,fd43c5fe,850671,4,797.98
fc0cfae4,9969afdd,854228,4,595.4
d74bf4cf,6bc0f307,854449,4,728.11
5078e0ef,6ef08731,855475,4,968.93
d51d0ef5,17526da8,858599,4,841.63
518fc2fd,1fc7979d,860679,4,419.3
84067a81,e86ba0b8,861694,4,391.2
7f7f31e3,9e272986,861783,4,848.77
a9323c30,9a57d532,862632,4,969.99
7c28d058,a95afe1d,863909,4,472.64
3fcbfffd,97616123,864010,4,179.62
5a89d195,2a348960,864390,4,107.84
44c66cd3,146abafc,864412,4,429.11
64cca309,89eed99c,864987,4,875.0
8a31e3fd,58361f65,870152,4,578.23
3a634a03,7fdfc027,871261,4,320.01
e79c94d7,78bf8afb,871604,4,344.66
1c5d02f4,fc5eb889,872796,4,184.43
0fcb0164,368a1c21,873551,4,914.22
81231d09,72a346d7,873956,4,372.24
d6a47d87,db3d5cbc,875549,4,154.52
46ead17c,3210e695,876289,4,823.19
6591624f,2a348960,879162,4,369.32
f287e32c,11c10326,883843,4,511.05
76d110db,1f2cb5df,884240,4,606.5
b3c06943,a9edaba6,884665,4,535.58
13ed5e31,fa06ee17,885405,4,499.4
3d9f6c8c,38dd96aa,888973,4,789.16
53241856,f05f558a,890520,4,952.37
2e1d3839,c518952e,891619,4,518.12
044744be,b60dd452,892200,4,365.67
ed1b075b,955483c0,893255,4,967.97
2d301cdb,1ec94ab9,893397,4,716.06
781b38ab,40a6dace,893906,4,934.29
a0033f4d,30520635,895087,4,470.9
83e31924,e60bb520,895952,4,772.45
edc72348,3e1fc608,899582,4,458.26
2f809b0a,ecaad076,901843,4,210.93
bc9c115d,3d069ec0,904669,4,763.87
b45daf33,8875b125,904712,4,233.46
580a4141,8a1b8228,906326,4,210.63
454c6031,0806b997,908059,4,782.03
44b0b818,12321d9c,908364,4,581.07
33888f48,5cc91626,908605,4,840.0
72ef259b,0f168ca1,908803,4,192.85
53241856,f05f558a,909833,4,710.65
0b0e4bcb,d3af1f38,910370,4,518.55
de00cff2,6faf63eb,913534,4,860.18
31f80bc8,50a77f24,920366,4,604.52
ad548760,d102552c,921008,4,464.41
9361a005,2aaed16d,922721,4,376.96
239dc12c,166e23c3,923176,4,423.19
7cdb3084,72ef259b,923726,4,971.6
b64a32f8,a612de94,925135,4,976.18
05c5c331,a2ab6f34,927644,4,814.74
6f3920a6,b90d67c6,927735,4,649.23
ca55f973,3a73aa6e,928901,4,262.45
290c4255,e25212dd,934818,4,964.43
6c344249,524dbdc2,936322,4,183.99
b5b92a33,e48040d4,936376,4,477.39
5f60914d,2d59ec54,939524,4,769.2
8c3d919d,8426d482,941037,4,375.2
0f1b01cc,889012e5,941255,4,334.39
9ed061ec,0e92f34f,946119,4,225.26
e1e05c42,b3eeb57c,948018,4,204.75
6ffb9bd5,ef581bca,948032,4,263.24
c2982b13,5bac90bf,951812,4,728.93
ad685b10,dc5e23bc,953029,4,452.2
eefc0633,5880cc18,954863,4,186.92
5c76c288,e29e4522,957776,4,274.55
6a3aa904,ad732204,957827,4,265.42
29a8dab0,0acd3b82,958495,4,467.37
62e22274,809ce967,961161,4,662.37
08e06037,6fdbe27b,962892,4,900.16
60c0c7f9,c219d4e3,963243,4,667.83
6efa3c36,30408142,965578,4,393.02
0c8f161b,8ae6ce03,967100,4,510.21
f1d3babc,27927b28,968930,4,702.59
b61d3fbb,d5cc02d2,969344,4,645.5
7c14c441,70d8d079,969578,4,273.87
b80f2b70,c2255dbf,970755,4,757.92
538445d1,ad612bc1,971217,4,141.65
0f1b01cc,889012e5,973325,4,960.85
3190f18d,062449bc,973727,4,585.07
43e1ce2b,d85de509,975216,4,506.09
634ecbff,44dd653a,979742,4,242.66
8c3d919d,4f3d434b,980709,4,240.7
f015a642,3d9aca8c,980759,4,431.68
6b66c167,b22fafee,981080,4,709.64
bd19e1ca,73db362b,981727,4,279.28
cc23dc3d,eb517021,983687,4,608.38
68a71dfb,4ea3e66d,984329,4,398.26
5656fcc9,e4e351d0,984493,4,735.49
a1ccfb71,c9ca0e7a,986258,4,172.1
46d2d1c6,9a878f24,987333,4,317.78
74541fce,97251206,987552,4,963.89
492ca2ae,a9c03e32,988092,4,348.61
85d9870e,6bba4972,988549,4,536.43
d027c7bf,7678e2df,991407,4,1030.14
e3324b2a,4a592260,993100,4,132.52
69fb59b7,9c187eed,994054,4,570.52
239dc12c,3d18f3c3,997720,4,133.52
715f3adc,0574a278,998567,4,475.27
bd59457f,b7c35098,1002431,4,423.26
2efe9c5b,ce95c30e,1004666,4,827.1
c4bb6380,661ecc2c,1005158,4,819.85
ee639cfc,e1391469,1011377,4,776.75
6ef08731,d8868f46,1012261,4,843.47
5b8caa68,01fa1d01,1015563,4,250.17
870914f8,d61a3f38,1018288,4,345.7
89036d31,84067a81,1021618,4,355.69
2ae67987,e2f2d029,1021931,4,372.46
c8557265,a54a85a9,1023441,4,674.22
46c85c47,69b602a5,1027721,4,340.08
7ea15348,5a2f601e,737,4,439.41
e3915566,2f2b8275,897,4,671.15
f7ae160d,3d02cee2,2235,4,418.92
4d94d4ef,b1142599,2387,4,410.24
20b62149,0a505c64,2563,4,455.82
6faba3ea,a41407f5,4161,4,425.88
902154d0,462568a4,8803,4,168.69
eb9c1faf,f83e464e,8932,4,300.43
5e37cb1f,ab37133f,9879,4,395.8
aeb4d86f,45aaa791,10081,4,155.96
411539e8,99289ef1,12367,4,914.75
1b70a6ff,9072855c,14514,4,296.22
de6bf2a5,58986dcf,14876,4,345.48
7d0c0901,308d1047,18201,4,687.43
fec30987,d6176b97,18956,4,234.46
f28a2996,a815146e,19351,4,858.31
1fef00c4,7bcc615a,19614,4,632.95
89023627,208d7af9,19873,4,125.26
868ffb90,a2b5af3d,19878,4,174.85
66508ace,73db362b,22970,4,522.09
9128eca0,6f1d93cd,23455,4,589.64
a0210dbf,9a0da8ec,23727,4,503.24
b356eeae,9644fb64,24985,4,502.14
fa7a311a,c7d069cc,26936,4,878.86
34a3c726,19863e58,27129,4,407.49
adf01fc6,9cf8c71b,29595,4,776.2
b1d8e4c2,81057ef7,31118,4,717.57
368a1c21,fe2c3551,31301,4,417.87
caeacab9,dfd97cbc,34103,4,702.78
e9d2ab2a,62fcd1bc,34591,4,623.84
526457fe,50e8ff4a,36982,4,397.7
2533b162,9ed3d9e3,37480,4,526.67
40583f99,d14c262b,39161,4,891.12
cffd1418,42bea305,40542,4,912.7
16ec3845,e49c9d44,41704,4,502.44
db62ddf9,dfcff3fd,43256,4,493.2
fec7d28c,0a972b3b,46448,4,465.38
bbe2a8aa,00b19532,47300,4,255.64
4cd4a7c1,86687c66,47497,4,222.16
5a9914da,814578a8,48686,4,287.08
a1fb1cfe,161a97f9,49449,4,804.85
404077bd,6a9a7f63,51622,4,273.52
49da7d46,78fd2e68,55966,4,102.32
4f1c391c,947d4e5b,56502,4,113.19
d1d03c0e,92f9ed8d,59345,4,952.31
e9aa6b65,afcdcf38,60562,4,949.33
6a2409f9,e2a5fea8,60917,4,916.06
82bc8caf,1fec7f2b,62780,4,972.47
502d1d89,36762e8c,63905,4,293.66
6a61e612,6293903c,66077,4,600.79
e50fa0ec,d63632dd,68433,4,410.71
fb7d080d,642333c2,69341,4,859.61
493dfdcc,93594ed1,70456,4,851.75
a3351e52,72bcdf81,70480,4,289.06
2df77a92,9cd96b08,71454,4,390.75
97b145d1,5280270b,73156,4,501.99
cdbd2ed5,8875b125,73169,4,887.65
72e2fc08,ed1b075b,75321,4,945.28
eadcd5a8,0e245535,76169,4,591.51
f55fcfa8,7fcae2be,76701,4,901.46
11c10326,2e8d95dc,78272,4,357.54
93f49085,e1909f99,78494,4,952.44
8a31e3fd,58361f65,78700,4,748.24
a8cade97,10bb5c56,78805,4,818.93
fc5f3366,5aa2832e,79564,4,929.99
1fef00c4,7bcc615a,79641,4,445.7
c80f0760,40c12448,86074,4,372.31
cbc46316,255f6669,86400,4,871.37
d896fbd9,9ddc15ef,86409,4,257.14
d2853c3f,7b8a5e3b,90107,4,224.39
7c945dea,5bc465eb,90493,4,205.34
2b83f6c1,0982ec32,93630,4,974.63
5c8be62c,d095a460,93643,4,242.6
01fa1d01,64ffe866,96565,4,308.05
e8584916,ef132e1b,97705,4,835.65
3cc79cda,5c990cc3,100088,4,673.48
5f0bffc0,e3c3e63c,107339,4,337.71
4ff91d17,dd4863de,112262,4,372.8
27197412,f326e935,115225,4,706.79
d3af1f38,6e8f2a4f,116882,4,884.16
92611274,07921f17,117374,4,983.85
2e87b982,9ad7aece,119169,4,421.91
cdb4b23f,e1c32180,119261,4,755.33
634ecbff,0ac7b85a,119697,4,552.54
35a257c3,5ae28b42,120257,4,462.16
f56c9501,a9411316,120333,4,428.99
f9aba956,2d77db4d,121951,4,871.62
80a39adf,66ecf88e,122710,4,664.62
974a0935,b1644c1b,122992,4,577.07
8635040e,d434041d,124225,4,841.43
2f809b0a,ecaad076,127213,4,732.44
20cff22d,f3af2726,127737,4,977.62
582f2d64,d38a5f74,129620,4,697.26
9f772977,e67a90c7,132478,4,518.87
6ddf1894,cbc46316,139256,4,936.46
0918b0ff,3a634a03,141903,4,543.03
d3ab1373,76965fd8,143089,4,411.65
9d0a627f,780d43b6,143856,4,925.08
7c28d058,085f7a7c,144365,4,473.61
bca39b70,6547025b,147246,4,520.52
8800a565,65258b7f,150414,4,888.34
ee13dec9,54959710,152830,4,119.65
7d6aa50d,889012e5,152836,4,107.71
957957ee,7ab7879c,153484,4,764.15
d2b3c556,ec5d3bde,154553,4,717.02
8f557427,6175b622,154927,4,846.49
23465983,c3e0ea7a,156192,4,701.44
3ddb88a3,b9271281,156554,4,767.72
c0c97fb6,253fc42a,156957,4,613.7
23ef75b7,f67a07fe,157481,4,630.66
837aefcc,b66d5cf9,157983,4,563.02
4a5d916d,83d038a6,158673,4,101.3
d2853c3f,70f77ce6,160465,4,619.68
f55234ff,11edd6e1,162804,4,126.52
b6a5c3c1,bd41550e,165960,4,473.86
553c3d54,eaba032c,167305,4,701.0
41052991,28926a99,167665,4,943.45
5f0bffc0,e3c3e63c,167760,4,693.95
34decde0,661ecc2c,173538,4,361.8
837aefcc,d8120cd1,173786,4,783.06
b0ecf498,ce5d561b,173929,4,291.59
aef3d941,eefc0633,176190,4,906.84
b36bd65c,57e5078e,177641,4,847.24
c434d818,ae2bf574,178475,4,851.42
421027c6,fafb6f18,178895,4,404.92
2f809b0a,ecaad076,180505,4,512.13
29d89be4,4de8b82f,182387,4,396.07
969759cc,655b9f86,182708,4,454.4
b8dd4de2,79e64e92,182890,4,801.87
17b2f904,83b320a3,183931,4,154.78
94db1284,2a5ec973,184744,4,699.36
e960082c,f87a0377,184946,4,510.7
e1022fa1,8c0d3e73,187126,4,594.65
1c5ff0bf,3a73aa6e,187649,4,100.75
b8dd4de2,79e64e92,191943,4,568.44
eddfb932,548a3777,194078,4,854.75
15ba879c,7c28d058,197499,4,557.26
27cd9caa,abc48f12,197666,4,496.86
282bf7b3,2b3c84f2,197732,4,678.94
e0cfdafd,6f5ac3c2,200682,4,598.1
59b6d299,e44c874c,201100,4,822.49
6208d654,cfbe1556,201748,4,120.07
cb3c77c2,01ce3306,203509,4,504.58
fa77b34c,cffd1418,210283,4,850.89
c9aa203d,2f13c879,211207,4,936.04
f88cb061,36762e8c,212266,4,795.93
62391e57,157ee6f9,212872,4,249.57
a0033f4d,4162a103,213271,4,645.46
200cead7,fc046535,216247,4,228.57
ffc38c5c,5aae5f9f,216379,4,827.71
a85c70e1,6aacf1eb,216426,4,179.42
c9b585a4,e3cde647,217059,4,337.49
a2477f0b,8d5b7609,217430,4,333.3
5f947cda,fdbb1adc,217867,4,798.21
e0d04ba9,15a28301,219511,4,518.67
20b2098b,42e760b1,219784,4,249.73
a72e1b8a,eec58f3e,221968,4,640.57
5669c785,b5b094d0,223551,4,120.5
bdd62846,590ac51e,227395,4,767.54
bcb04ff7,9d4cbeee,229702,4,615.46
a6a98e30,addb653e,230516,4,636.89
49203bc3,a74d1101,230784,4,148.91
7ea6e4ff,353d3c75,232027,4,543.84
8912d5ba,2d6810ef,232262,4,1029.64
cc1ffcff,6c1f6894,232369,4,287.46
1b467848,6d4543d6,234893,4,1031.34
1b70a6ff,a2ba11af,235737,4,1005.89
e6846355,79a7e7d9,236323,4,513.74
0c8f161b,8ae6ce03,236391,4,144.15
5733cfb6,0bffd1da,236581,4,140.38
23d797ce,0fcb0164,237607,4,964.61
ee4dc24f,3d8cda54,242284,4,262.94
208d7af9,11d52a92,243664,4,1042.78
b45daf33,8875b125,244416,4,772.59
65c52a1a,c5cb963e,246401,4,400.61
335f3348,951ec41b,249215,4,597.78
fafb6f18,f6040ca2,249352,4,361.95
eb9c1faf,f83e464e,249834,4,777.72
6aa857df,b77b2aa7,249872,4,753.49
695fd460,9874f811,250178,4,659.99
87060b21,db227cec,251779,4,884.53
78fd2e68,4f8b7770,252225,4,2502.73
a72e1b8a,eec58f3e,252266,4,125.23
98035c37,2a5ba2da,252833,4,163.17
a0210dbf,7427745c,254224,4,835.42
0f168ca1,2a748703,255145,4,529.43
175456ef,c3c0275f,256610,4,796.57
454c6031,0806b997,256719,4,575.38
a1b4f889,4f8b7770,256932,4,2502.73
3c9cbb4e,dd8ede9f,257166,4,716.39
9f318c58,17d7babb,257779,4,349.89
9c050970,7751df13,258823,4,853.23
24b7a052,7ffa0d97,260395,4,108.4
8905a698,0524bf62,261188,4,201.5
6cad9db9,10415157,261518,4,424.86
f7ae160d,3d02cee2,262467,4,637.48
82983aca,b47fbb8f,263002,4,698.49
3554bdd3,bdd8edbd,263102,4,901.73
34a3c726,69632be7,266507,4,383.0
24a1360c,69edbb36,267163,4,832.22
698263fa,884db3a6,267474,4,548.16
fec30987,9ed81e75,269496,4,103.11
c2982b13,ede0f860,270377,4,528.56
2edb5c54,9cf31a21,271143,4,869.65
fa6c5966,e8cf21e8,273483,4,890.76
acf21200,eb9c07a4,275188,4,664.95
2f809b0a,54e5a488,276251,4,736.33
4b57ddf6,8b04d771,277576,4,875.49
ca55f973,3a73aa6e,277600,4,972.52
86687c66,bbc6578e,279736,4,651.91
ccf18767,f3fccdef,280682,4,823.84
c10d84c2,7077f863,282203,4,853.3
4591ad53,7fe3670d,282794,4,645.4
b29b8906,a6a98e30,284021,4,630.21
1ca5e28d,67ff08b3,286525,4,1007.25
9cece6a5,00b46048,287624,4,574.55
2330f580,a9d29494,288503,4,151.46
6adf6f51,1e1c8795,290408,4,854.56
048319e9,de90e180,292344,4,213.76
89036d31,a0527e0f,292847,4,527.62
5b6d322a,e55607d8,296321,4,284.33
670a4e75,2770c0d4,296521,4,614.31
403bd3cd,c49e4635,296699,4,518.01
2c34ce04,5348bbcb,300333,4,581.64
bd59457f,1e3af66f,300414,4,388.9
751ff144,de1a6a64,301419,4,790.23
daaa02b0,1ba97005,301611,4,812.89
6ac59153,751ff144,303924,4,673.97
fb40ff69,87bc7af1,305750,4,637.67
b9271281,4000b060,307052,4,132.84
1f77e7b6,355a7e27,309910,4,594.99
2df78496,fa194022,311107,4,660.9
eef1c706,15a28301,312344,4,622.18
b0ef1f99,01b16a2d,315140,4,529.87
74192654,af332131,315159,4,421.21
dc7840e4,d027c7bf,315458,4,536.23
7c1b77af,8cd07fdf,316924,4,560.35
a21c7880,fe2b5fb3,317728,4,468.27
9330e329,3406706a,322978,4,880.47
309ccbb4,a1ccfb71,325466,4,357.69
75c9a805,d7a317f6,325924,4,134.41
ddeab948,ab37133f,329167,4,282.43
c0559d23,d4a816e9,329807,4,913.97
0aaa04eb,2e531b15,329834,4,707.34
b229da1a,3515cd19,330980,4,118.24
5ad283de,672c6aa9,331141,4,631.1
fc11ae55,ea65a6f5,333246,4,128.27
c5d0e6ca,8fab72e6,333603,4,2657.36
51f73fb0,8a70f08a,336113,4,753.53
9455b1cc,49a39408,336608,4,184.22
5bc465eb,a040c612,338198,4,866.87
7c71cc8a,94b2807e,338679,4,551.69
868ffb90,a2b5af3d,339170,4,541.74
08e302e7,d1d717b8,339700,4,786.62
8795cd2a,9f0b6bd0,340977,4,808.19
6aacf1eb,7afc4353,341100,4,989.86
67791c1f,faffebab,342742,4,106.24
7e221489,e44df907,343819,4,139.63
5251d50b,37676dbc,345301,4,781.75
0638a302,72807a65,345949,4,601.51
6d0ad034,ed699be6,346021,4,762.37
f126dc90,79b71d1f,346090,4,976.4
4f60e612,1deb5f97,347877,4,613.79
13ac881a,4b39d278,347897,4,237.05
282bf7b3,3db9291d,348358,4,761.66
38575da8,05c5c331,349181,4,450.23
70ac70a3,cdbd2ed5,349538,4,608.86
c8557265,0f26cbf2,351952,4,314.87
dc7840e4,d027c7bf,354991,4,745.59
c25c2d0b,4b9d0689,355506,4,145.51
739cad76,cfbebda8,357344,4,362.15
d5c4f6af,05671106,357686,4,335.33
5f117d9c,4ad53acb,358767,4,644.06
fb001d07,a0210dbf,359019,4,407.74
d7291c4c,c9b585a4,359430,4,429.89
c0003919,a7ee6701,359452,4,587.62
dfa265c7,d79118e0,359889,4,757.69
adf01fc6,9cf8c71b,359978,4,504.06
071d9995,bdb324ba,360159,4,217.43
8905a698,0524bf62,361658,4,867.5
b69a9300,af870bd2,365833,4,461.35
380617b9,ceff54bf,366313,4,512.07
70d5121a,0cdf2a86,367937,4,550.94
35ca5309,fafb6f18,369385,4,639.84
d650a8f9,2e69660d,372380,4,567.72
cc23dc3d,1d48888e,372556,4,354.22
c02b874f,eb825e9f,373944,4,633.33
572014da,acd60eca,374421,4,186.48
5348bbcb,f0ffef9e,374875,4,145.25
16fcc326,6bc0f307,375427,4,840.56
432a8743,1e9a990e,378891,4,373.82
855d1d66,9f318c58,379846,4,584.2
d4a816e9,70ac70a3,379924,4,900.88
fe19f970,cffd1418,381247,4,889.56
c8557265,8e250188,383110,4,680.07
f2e1d8e4,e61ccf04,383358,4,926.91
ad281e8e,2d35b8ab,384651,4,696.2
c9b585a4,95e3306a,387095,4,640.97
04201f10,fca493b6,389046,4,651.19
6b66c167,1c5d02f4,389063,4,987.36
6ef08731,d8868f46,390467,4,915.69
1371fc56,afe01c18,393963,4,129.4
3fe607ba,b90d67c6,394441,4,608.85
3a6e6d81,a9c03e32,396775,4,543.03
56eaa6a7,7afc4353,399936,4,296.35
ce9523ce,9a878f24,399964,4,594.29
cc8e3c84,df4c5097,401881,4,317.77
d45e87e4,81231d09,403789,4,582.08
714fb754,a15c8ba9,404246,4,234.77
6b71375c,abc48f12,404585,4,390.84
739cad76,cfbebda8,407505,4,659.86
983e430c,b3c06943,412735,4,428.58
5a55a703,f15ba6b6,413023,4,537.23
a748d074,118024b7,413735,4,632.12
64cca309,89eed99c,414298,4,726.74
41bd6a5d,ed0ea7f9,414732,4,329.01
2aab805c,9e2962bb,417325,4,788.0
82983aca,b47fbb8f,422246,4,754.86
ffc38c5c,71662487,425010,4,489.81
b16ff7ed,e7e86f30,425285,4,874.23
ba504e94,20b2098b,426277,4,101.79
ffc38c5c,5aae5f9f,426379,4,867.05
713632a7,d434d607,428934,4,670.26
140b4fbc,ed2173d2,428953,4,401.07
de203924,1ca5e28d,432425,4,636.74
d46f9f20,4000f041,432750,4,272.0
da77c74b,dafdf800,433579,4,523.64
87f33ecb,59b6d299,435449,4,603.89
96bb9bc9,208d7af9,437312,4,779.57
ff158046,28926a99,438724,4,387.33
dc34c867,528b9346,440242,4,977.0
024224d4,f753008b,445129,4,811.19
208db10b,6704eaa7,449262,4,773.34
841f7ecc,93f94f27,454012,4,364.38
ee4af65c,18fc3978,454911,4,112.45
96bb9bc9,208d7af9,457404,4,424.9
b22fafee,63eea904,458086,4,200.01
38575da8,05c5c331,459347,4,569.62
32c75683,28be5cad,461335,4,831.11
42a20f9b,27197412,466416,4,1078.7
afb14d26,7b8a8c9a,467918,4,381.66
3ed5e5ae,b07c9d70,469361,4,532.27
af502a0c,81057ef7,469385,4,426.72
0be7b74d,dfc09c85,469701,4,521.21
a2ab6f34,051e60a8,480901,4,146.38
3c2c1915,67d95201,480918,4,477.45
e1e271ce,b7c3ee5f,483878,4,766.93
0054a022,4dccb31e,484024,4,226.85
4cc60025,368f2297,485391,4,572.82
6efa3c36,30408142,485431,4,831.09
769edca2,f5b44704,486780,4,915.58
af1649ec,e1c32180,487159,4,460.96
a0618869,3eb1c62b,488977,4,550.24
ebf08bb3,5f117d9c,489570,4,264.58
4b4e7578,bbc6a259,490175,4,922.84
090557d8,8b0a4b67,490946,4,384.79
d027c7bf,7678e2df,491559,4,551.67
7c5f375e,cbc46316,492056,4,389.77
0bffd1da,aa13d4bb,494049,4,544.77
e5cd7b59,93f94f27,494095,4,942.36
6ff86999,2b099135,495921,4,917.82
0d7cc5d5,1bb685cc,497347,4,865.13
e44df907,293e2626,498343,4,512.61
9a133ee8,5c96e712,500748,4,409.7
59ce966a,6f96db4b,504109,4,363.38
caeacab9,eae0c76f,504677,4,679.24
2e70dacc,462568a4,504703,4,421.81
2b5c07c0,0ac7b85a,506353,4,786.98
ab638a8a,d429553b,507116,4,2816.58
30408142,6efa3c36,507189,4,564.97
86c685a8,716cd7a2,507702,4,736.45
c1a8e1b3,6adf6f51,509237,4,778.47
de83c8ec,5251d50b,510785,4,191.76
6d4543d6,ea80e43e,514090,4,2534.92
256018eb,432285b7,514249,4,711.43
b45daf33,8875b125,514409,4,1003.69
89118835,b356eeae,516508,4,301.74
1090fca1,6c19333b,516964,4,850.73
5a99160f,a87a051f,519171,4,375.4
538445d1,ad612bc1,520951,4,210.51
b0aef415,93f12c00,521313,4,137.79
10159f72,d6b19eae,521585,4,149.17
3933571f,5a3ff34e,522545,4,200.23
c448ca96,e7626295,522659,4,442.9
616d4505,98eab506,522813,4,605.26
432285b7,6936efd0,523179,4,792.9
2b83f6c1,a1fb1cfe,524854,4,501.08
c4a12a4b,d5ef3066,526962,4,829.78
432a8743,1e9a990e,528253,4,633.95
6591624f,bcfe444f,528924,4,322.92
54e8ab44,1d6c1994,529554,4,835.44
4cc60025,85a78c9c,535222,4,699.68
445644a5,6a3aa904,535586,4,472.33
3759f7b9,896eaf11,537421,4,909.98
9a878f24,e959b83f,537664,4,134.52
84509f5d,70408aef,537830,4,565.06
411539e8,e0b6219a,538274,4,471.99
1fc7979d,2fae27c9,538406,4,103.47
4ac9a922,d4ec0298,538510,4,405.12
b5b6f6cb,54b86b9f,539516,4,230.56
acac425f,5c1833f0,540151,4,265.64
fab1341e,80b50abc,542306,4,227.59
6b07f09a,8ca9f6da,545792,4,808.06
d0942305,492ca2ae,548222,4,931.43
310c4687,117e041f,549891,4,208.63
ee639cfc,e1391469,550923,4,960.73
3446be4b,dec34bc5,552720,4,452.73
157ee6f9,007f2674,556666,4,478.0
988b51a7,f9660357,558504,4,624.75
9e9c8d1a,12cf94c2,559477,4,947.74
955483c0,52621ebd,565207,4,690.31
2a5ec973,8635040e,565717,4,901.79
e67f35bf,c7d069cc,566560,4,585.56
5a688bb3,1e90b649,567392,4,554.67
bd0d68cb,5b3462b4,568091,4,294.86
c0559d23,b022cb05,569546,4,281.84
94662093,9072855c,570319,4,790.24
d97b5009,2266877f,572409,4,672.92
af5069d4,6b6131ef,572548,4,101.71
e0d1c203,c0781220,574896,4,800.61
e20e2f90,d8a69867,577401,4,915.76
916eead1,7d0c0901,578259,4,942.78
4a5d916d,83d038a6,578572,4,235.78
97991836,485526fc,580156,4,774.82
c7d9be75,46d2d1c6,581625,4,757.36
38dd96aa,837aefcc,581866,4,385.47
0ac7b85a,e53651e8,582019,4,474.12
1147dcdd,a3bf717a,585448,4,124.75
57e6f49b,d14c262b,586123,4,118.31
23465983,05a00e3a,586571,4,886.66
11c10326,2e8d95dc,588786,4,910.68
edc72348,7914df4f,589119,4,224.15
2069e853,de6bf2a5,589291,4,1043.32
3458c134,1497b16a,590591,4,189.48
5cc91626,4dda30e8,592299,4,467.38
379fb4dd,97a8321f,593082,4,915.72
9361a005,5769d6a9,593192,4,610.99
408c2657,dbbf4f78,595398,4,410.65
6547025b,b37bdb39,595854,4,591.22
5316063b,9bdca776,597320,4,398.11
ff34a03c,3ab5d544,597638,4,589.89
266ff43c,698263fa,597676,4,955.82
5fb64529,06dc5818,598045,4,189.23
6591624f,2a348960,598110,4,873.35
a1bdd967,0075d230,598196,4,167.92
17d7babb,6c344249,599029,4,675.49
2eb43873,d28773c4,602025,4,839.02
72a0101d,13338fb2,602170,4,169.2
de30adfb,57292b8e,602813,4,383.5
ff122826,f5e4c560,604189,4,738.4
b3edc11a,ee1e9694,605957,4,853.52
d45486a1,5cc91626,606028,4,655.33
4b9d0689,8376b0bb,608101,4,549.65
9cb3115a,1df6e40c,608124,4,355.64
50f39dcb,065697d1,610726,4,867.03
c2b04bf6,c0ece001,612571,4,705.96
2b83f6c1,01f0dec8,613991,4,493.79
42b5550e,bfad4b63,615689,4,130.56
e2f2d029,2ae67987,615955,4,648.02
0fb5e7ab,0ae81c9a,616365,4,109.54
a85c70e1,6aacf1eb,617132,4,919.72
ed8ddccb,70d5121a,617170,4,883.51
30408142,6efa3c36,617177,4,699.97
867df0cf,72a5ed1c,617673,4,686.65
5c4dc8a7,9a997df8,618524,4,946.25
8795cd2a,78260d13,618674,4,829.86
947d4e5b,ab638a8a,619293,4,138.79
d9bfbfbf,f61ca3fc,620671,4,994.44
f6063be8,bca39b70,622082,4,250.01
fc11ae55,0993ec3c,624125,4,356.3
306dcecf,85c9be3e,626516,4,326.54
769edca2,f5b44704,627400,4,638.5
6ab15caf,7cdb3084,629478,4,540.87
634ecbff,44dd653a,630545,4,231.51
ff546eca,3b508e98,630933,4,907.52
e8d9e4c7,f7e4e741,632610,4,344.97
afc399a9,e2e0d938,635426,4,742.32
6ef08731,f00e8329,636082,4,761.27
01fa1d01,0aa6f7d9,636896,4,728.18
58838ab8,93f12c00,638093,4,547.01
1a61e975,ab638a8a,638491,4,800.39
58e19729,97287ba5,639390,4,998.53
56d83362,e32ffe1f,641373,4,490.58
12615474,a54a85a9,641510,4,143.36
bbe224bc,518fc2fd,642457,4,535.62
08964748,fc5eb889,643014,4,306.03
82c8a042,9068fc1c,645659,4,417.04
75c9a805,d7a317f6,645801,4,899.18
fd34e957,4c110f0f,646230,4,287.27
c7bcbb39,8684479b,646662,4,798.79
